,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37
DI GENNARO D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAKSIMOVIC,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPEZZI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
BIZZARRI,0.0,0.0,0.0,0.0,3.0,7.0,3.0,-0.5,7.5,9.0,3.0,4.0,0.0,7.5,6.5,5.5,7.0,5.5,5.0,5.0,8.0,5.0,4.0,4.0,3.5,4.0,8.0,4.5,4.5,3.5,4.0,2.0,3.5,3.0,1.0,7.0,7.5,0.0
LEE,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,5.5,5.5,0.0,0.0,0.0,5.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,0.0,4.5,9.5,6.0,0.0,0.0
MIANGUE,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.5,5.0,5.0,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0
GRAVILLON,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GASPAR B,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,6.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,4.5,0.0
SAPONARA,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,5.5,7.5,6.5,8.0,7.5,5.5,0.0,5.5,6.0,5.5,5.5,5.0,0.0
MAURICIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NANI,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,11.0,10.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.5,5.5,0.0,0.0,0.0,5.5,5.0,6.0,0.0,0.0,0.0,7.5,0.0,0.0,5.0,0.0,0.0
MARIO RUI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,0.0,4.5,5.5,6.5,4.0,0.0,7.5,5.5,6.0,6.5,10.0,6.5,10.0,5.5,6.0,6.0,7.0,5.5,0.0,5.0,6.5,4.5,5.0,7.5,7.0,0.0
KOWNACKI,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.5,9.5,0.0,0.0,0.0,0.0,5.5,0.0,5.5,6.0,7.5,9.5,5.0,6.0,5.5,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,5.5,10.0,5.0,5.5,9.5,0.0
VALDIFIORI,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,5.5,5.0,5.5,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BALIC,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,0.0,5.5,5.0,6.0,6.0,6.5,5.5,5.5,6.5,5.5,6.5,4.5,0.0,0.0,0.0
DEIOLA,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.5,6.0,6.5,0.0
SIMIC S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,5.5,5.5,5.5,0.0,5.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DJIMSITI,0.0,0.0,0.0,0.0,0.0,6.5,5.0,5.0,5.0,0.0,6.0,0.0,6.5,5.5,5.0,6.0,6.5,6.0,5.5,5.0,5.0,4.5,4.5,7.0,6.0,6.0,5.0,6.0,4.0,5.0,4.5,5.0,7.5,5.0,5.5,6.5,5.5,0.0
IZZO,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,9.0,4.5,6.0,6.5,5.5,7.0,4.5,6.5,5.5,7.0,0.0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,0.0
SANTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.5,5.0,4.0,0.0,5.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,4.0,6.0,0.0,0.0,0.0
SADIQ,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WIDMER,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,4.5,6.0,6.0,6.0,7.5,10.0,9.5,5.5,0.0,0.0,6.0,6.0,5.5,5.0,5.5,6.0,5.5,0.0,6.0,0.0,6.0,5.5,9.5,5.0,0.0,5.5,0.0
RAFAEL,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0,4.5,7.5,2.5,4.5,0.0,0.0,0.0,5.5,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN DER WIEL,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRIGNOLI,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5,3.5,1.5,4.0,3.0,5.0,8.5,4.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
GYAMFI,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,6.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,0.0,0.0
LO FASO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASSATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,-0.5,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CROSTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOPEZ D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,5.5,5.0,7.0,7.0,6.0,6.5,6.0,5.5,7.0,6.0,5.5,6.0,6.5,5.0,5.5,4.5,5.5,6.5,7.0,5.0,5.0,6.5,5.0,5.5,5.0,6.0,7.0,7.0,0.0
KANOUTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FALLETTI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,5.0,10.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0
NAGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,6.5,0.0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,0.0,0.0,9.5,5.5,5.5,5.0,5.5,0.0,0.0,0.0
MEGGIORINI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,6.0,6.0,5.0,5.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,4.5,0.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUKAKU J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,6.5,6.5,6.0,5.5,0.0,6.0,10.5,6.0,7.0,7.5,0.0,5.5,5.5,6.0,5.5,5.5,5.5,6.0,0.0,0.0,6.5,6.0,6.0,6.0,6.0,0.0,5.5,0.0
KARSDORP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROMERO A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE ZERBI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.5,5.5,6.0,6.0,7.0,5.0,5.5,5.5,7.0,6.5,5.0,5.5,5.5,5.0,7.0,6.0,7.5,6.0,5.0,5.0,6.0,6.0,5.5,7.0,6.0,6.0,6.5,6.0,0.0
PIERINI N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCAMACCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INGELSSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,5.0,5.5,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0
HAAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0
DE SCIGLIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,10.0,6.5,6.0,7.0,0.0,0.0,0.0,0.0,6.0,6.5,0.0,5.5,6.5,0.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
FELIPE ANDERSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,6.0,6.5,10.0,6.5,6.0,6.0,6.5,5.5,0.0,0.0,9.0,5.5,7.5,6.0,7.5,6.5,6.0,10.0,7.5,0.0,6.5,6.0,10.0,0.0
SEPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROGERIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,0.0,0.0,4.5,5.5,5.0,5.5,6.0,5.0,6.0,6.0,5.5,0.0
BURDISSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,5.0,6.0,6.0,4.0,6.0,6.0,5.0,6.5,6.0,6.0,6.5,6.0,5.0,5.5,0.0,0.0,6.0,6.5,5.5,6.0,6.0,6.0,4.0,6.0,0.0,0.0
ODDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.5,7.0,6.5,7.5,7.5,7.0,6.0,6.0,6.0,6.0,5.5,6.0,5.0,5.0,5.5,5.0,5.5,5.5,5.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0
BALLARDINI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.5,7.0,5.5,6.5,6.5,6.5,7.0,5.0,5.5,7.0,6.5,7.5,5.5,7.0,6.0,5.5,5.5,6.0,7.0,6.0,7.0,5.0,6.5,5.5,6.0,0.0
GAUDINO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOWEDES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
JAROSZYNSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,6.5,5.5,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,6.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0
GATTUSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.5,4.5,6.0,6.5,6.5,7.0,6.0,7.0,7.0,7.5,5.5,7.0,6.5,6.5,6.0,6.5,6.0,4.0,7.0,7.0,6.0,8.0,0.0
EMERSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLDANIGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,6.0,6.5,0.0,6.0,6.0,4.0,0.0,5.5,4.5,0.0,5.5,6.0,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IACHINI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,7.5,6.5,7.0,5.0,6.5,5.0,4.0,5.0,5.0,5.0,7.0,6.5,6.5,6.5,6.0,6.0,6.5,7.0,5.5,7.0,7.0,5.5,0.0
ZUCULINI F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,0.0,6.5,0.0,6.0,0.0,0.0,5.5,5.5,6.0,0.0
BRIGNOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.5,9.5,5.5,0.0,5.0,9.5,6.0,6.5,8.0,6.0,9.0,0.0,5.5,5.0,6.0,6.0,6.0,0.0,7.5,5.5,0.0
CALVANO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,6.0,6.0,5.5,6.0,6.0,6.0,6.5,4.5,6.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0
ZENGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,5.0,6.0,5.5,7.0,6.0,6.5,6.5,5.5,5.0,4.5,7.5,4.5,5.0,6.5,5.5,7.0,7.0,7.0,5.0,6.5,5.0,0.0
MILENKOVIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,6.0,6.0,5.5,4.0,0.0,6.0,6.0,6.0,0.0,6.0,6.0,5.0,5.5,7.0,5.5,5.5,4.5,0.0
TUPTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROSSI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,6.0,9.5,6.0,5.5,0.0
FARAGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,6.5,5.5,6.0,0.0,5.5,6.0,6.5,6.0,5.5,5.0,6.0,5.5,5.5,6.5,5.5,6.5,6.5,6.5,0.0
BANI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.5,6.5,4.5,6.0,5.5,6.0,6.0,6.0,5.5,5.5,5.5,4.5,0.0,5.5,5.0,5.5,0.0,0.0,0.0
MAZZARRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.5,5.5,6.5,5.0,5.5,6.5,5.5,5.0,7.0,7.0,6.0,6.0,5.5,5.5,6.5,7.0,6.5,0.0
FELICIOLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BILLONG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
DZEMAILI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,6.5,6.0,6.5,6.0,6.0,5.0,6.0,6.0,0.0,6.0,5.5,5.0,5.5,0.0,0.0,5.0,5.0,0.0
BENALI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,5.0,6.0,9.0,5.5,6.0,6.5,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUILHERME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,5.0,9.5,0.0,6.5,6.5,5.0,7.5,9.5,7.0,6.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0
CIONEK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,5.5,0.0,0.0,5.0,6.5,6.0,6.5,6.5,9.0,6.5,6.0,5.5,6.0,6.5,5.0,0.0,0.0
DRAME',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAFINHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,6.0,5.5,6.0,6.0,6.5,7.0,6.5,6.0,8.0,7.5,6.5,10.5,10.0,5.0,0.0
VUKOVIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.5,5.5,5.5,8.0,5.0,6.0,5.0,4.0,6.5,5.0,5.5,5.5,5.0,0.0,6.0,0.0,0.0
CASTAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.5,6.0,5.5,4.0,5.0,6.0,5.0,4.5,6.0,5.0,5.5,6.0,4.0,0.0,0.0,0.0,0.0
LYKOGIANNIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,7.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,6.0,-0.5,0.0,5.0,8.0,6.5,0.0
SANDRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.5,9.5,6.5,0.0,0.0,5.5,5.0,5.5,6.0,0.0,7.0,6.5,5.5,6.5,6.5,0.0
MERET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.0,1.0,6.0,5.0,7.0,9.5,7.5,8.5,5.5,8.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0
AVENATTI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,4.5,0.0,0.0,5.5,0.0,6.0,0.0,6.0,5.0,5.0,5.0,0.0
PEREIRA P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.5,0.0,0.0,5.5,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
MEDEIROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,7.5,6.0,10.0,5.5,5.5,5.5,5.5,0.0
HILJEMARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,6.0,6.0,6.5,8.0,5.5,6.0,5.5,6.0,6.0,5.0,4.5,5.5,7.5,5.5,0.0,0.0
LEMOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,6.0,5.0,6.5,6.5,6.0,0.0
ZAMPANO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,9.0,5.5,6.0,0.0,0.0,0.0,0.0
AARONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,5.5,0.0,0.0,0.0,5.5,5.0,5.5,5.0,0.0,0.0,0.0,6.0,5.5,5.5,0.0
BARROW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.5,6.5,10.0,7.5,10.0,10.0,5.5,6.0,0.0
