,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37
RAIMONDI,0.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,6.5,6.0,6.5,6.0,5.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,0.0,5.0,6.5,0.0,0.0,6.0,0.0,0.0
TOLOI,0.0,5.0,0.0,10.0,6.5,5.5,6.5,4.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,2.5,6.5,6.0,5.5,6.5,6.0,5.5,0.0,5.5,5.0,0.0,0.0,0.0,5.0,6.0,7.0,4.5,5.5,0.0,0.0
MONACHELLO,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0
FERRARI,0.0,6.5,6.0,5.0,5.0,5.0,6.0,0.0,4.5,5.5,0.0,0.0,0.0,0.0,5.5,0.0,6.0,0.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0
TAIDER,0.0,5.0,6.5,6.5,5.5,0.0,5.0,0.0,6.5,6.0,6.0,6.0,0.0,6.0,5.5,5.5,6.5,6.0,6.5,6.0,5.5,4.5,5.5,6.5,5.5,6.5,6.5,5.0,0.0,0.0,0.0,6.0,4.5,6.0,0.0,6.0,0.0,0.0
GIACCHERINI,0.0,6.0,0.0,0.0,5.5,0.0,0.0,6.0,6.0,10.0,10.0,6.5,5.5,0.0,0.0,0.0,10.0,7.0,9.5,10.0,6.5,6.0,9.5,6.0,6.0,6.0,6.0,6.0,5.0,5.0,0.0,6.5,5.5,10.0,6.5,6.0,6.0,0.0
MOUNIER,0.0,6.0,9.5,5.5,9.5,9.0,6.0,5.0,6.0,6.0,6.0,5.5,0.0,5.5,6.5,5.5,7.0,0.0,6.0,5.5,9.0,6.0,5.0,5.5,6.0,0.0,6.0,0.0,5.5,5.0,0.0,0.0,5.5,0.0,6.0,0.0,5.5,0.0
RIZZO,0.0,3.5,0.0,6.0,7.5,5.5,5.0,6.5,6.5,0.0,6.5,6.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,6.0,5.5,0.0,0.0,7.5,5.0,6.5,6.5,5.5,0.0,6.5,0.0,0.0,0.0,0.0
BENUSSI,0.0,3.5,4.5,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZACCARDO,0.0,5.5,5.5,5.5,5.0,6.0,6.0,5.5,0.0,6.0,5.0,6.0,10.0,6.0,5.5,5.0,6.5,5.5,5.0,5.5,5.5,0.0,6.0,0.0,5.5,0.0,7.0,6.0,0.0,0.0,6.0,0.0,6.5,0.0,6.0,0.0,6.5,0.0
BIANCO,0.0,5.5,0.0,0.0,5.0,6.0,0.0,6.0,5.5,5.5,5.5,5.5,0.0,0.0,0.0,6.0,0.0,7.5,6.0,7.5,5.5,6.0,4.5,0.0,5.5,6.5,6.0,9.5,6.5,5.0,6.0,6.5,0.0,5.5,0.0,5.5,6.5,0.0
MBAKOGU,0.0,6.5,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,6.0,0.0,6.5,6.5,6.0,9.5,6.0,5.5,6.5,0.0,7.0,5.5,5.5,5.5,0.0,5.5,0.0,5.0,7.0,6.0,5.0,5.0,1.5,0.0,0.0
BORRIELLO,0.0,10.0,6.5,6.0,10.0,7.5,5.5,6.5,4.0,0.0,0.0,0.0,11.0,6.5,6.0,10.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,5.0,0.0,4.5,6.0,5.0,0.0,0.0,6.0,14.0,9.0,10.5,5.0,6.0,6.0,0.0
DAINELLI,0.0,5.5,0.0,6.5,6.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,0.0,5.0,6.0,5.5,9.5,6.5,6.0,6.0,4.5,0.0,5.0,0.0,0.0,7.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PINZI,0.0,6.0,0.0,5.0,0.0,0.0,0.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,5.0,5.0,6.5,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.5,6.0,0.0
LAURINI,0.0,0.0,5.0,0.0,5.0,6.5,0.0,6.5,5.5,0.0,5.0,5.5,7.0,5.5,6.5,6.0,5.5,6.0,0.0,5.0,5.0,6.0,5.0,0.0,5.0,6.0,6.5,10.0,6.5,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
PAREDES,0.0,6.0,10.0,6.0,6.0,0.0,6.0,6.5,0.0,0.0,6.0,6.5,7.0,5.5,6.5,7.0,5.5,5.5,5.5,0.0,9.5,6.0,7.0,6.5,5.5,6.5,5.0,5.5,5.5,5.0,6.0,5.5,6.5,5.5,0.0,6.5,5.5,0.0
LIVAJA,0.0,5.5,0.0,5.5,5.0,5.5,5.5,5.5,0.0,0.0,0.0,9.5,5.0,0.0,5.5,5.5,5.5,5.0,0.0,6.0,0.0,0.0,5.5,0.0,0.0,5.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PASQUAL,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,6.0,6.5,6.0,0.0,6.0,7.0,0.0,0.0,0.0,5.0,6.0,7.5,5.5,0.0,6.0,0.0,5.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0
VECINO,0.0,5.5,0.0,7.5,6.5,6.0,6.0,5.5,6.5,0.0,6.0,5.0,6.0,6.0,5.0,6.0,6.5,4.5,5.0,0.0,5.5,5.0,5.5,5.5,6.0,6.0,5.5,0.0,6.5,6.5,5.0,6.5,6.0,0.0,0.0,0.0,13.5,0.0
BLASZCZYKOWSKY,0.0,0.0,0.0,10.0,6.0,6.5,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BABACAR,0.0,10.0,10.0,6.5,0.0,0.0,6.0,9.5,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.0,0.0,5.5,10.0,4.5,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAVLOVIC,0.0,5.0,5.0,0.0,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.5,6.0,7.0,0.0,6.5,6.5,6.0,6.0,0.0,7.5,6.0,5.0,7.5,6.0,6.5,4.5,5.5,0.0,4.5,5.5,0.0,0.0,0.0,0.0
CHIBSAH,0.0,6.0,5.0,6.5,6.0,5.5,8.0,0.0,6.5,5.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.5,0.0,6.0,7.5,6.0,5.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,5.5,6.0,4.0,0.0,0.0,0.0,0.0,0.0
SAMMARCO,0.0,5.5,5.5,0.0,6.0,0.0,6.0,6.0,9.5,5.5,0.0,5.5,7.5,6.0,10.0,6.5,6.0,9.5,9.5,6.5,5.5,6.5,5.0,5.0,6.0,5.0,0.0,6.0,5.5,5.5,0.0,0.0,0.0,0.0,5.5,5.5,6.0,0.0
PEROTTI,0.0,6.0,5.5,5.0,7.5,10.0,7.0,6.0,8.0,7.0,5.5,3.5,0.0,5.0,3.0,0.0,0.0,0.0,7.0,5.5,6.0,8.0,10.0,6.5,7.5,6.0,11.5,6.5,6.0,10.0,6.0,8.5,7.5,5.5,7.0,6.0,0.0,0.0
DZEMAILI,0.0,5.5,5.0,5.5,10.0,6.0,3.5,0.0,0.0,6.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,9.5,0.0,5.5,5.5,5.5,6.5,5.0,6.0,5.5,0.0,5.0,5.5,6.0,10.0,7.5,6.5,0.0,6.5,6.5,5.5,0.0
TELLES,0.0,6.0,6.5,6.5,5.0,5.5,0.0,6.0,0.0,0.0,0.0,6.5,6.0,6.0,5.5,6.0,0.0,0.0,5.5,5.5,0.0,6.5,4.5,5.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0
FELIPE MELO,0.0,6.0,6.5,10.0,5.0,5.0,5.5,0.0,4.0,0.0,5.5,6.5,0.0,6.0,6.0,2.5,0.0,0.0,0.0,6.5,0.0,0.0,4.5,0.0,7.5,5.5,0.0,0.0,0.0,0.0,6.0,6.0,5.5,5.5,0.0,5.5,6.0,0.0
PERISIC,0.0,5.5,6.0,5.5,4.0,9.0,6.0,9.5,5.5,6.0,6.0,0.0,5.5,6.0,5.5,7.0,7.5,6.0,6.0,6.5,5.5,0.0,11.5,6.0,6.0,5.5,10.5,10.0,10.0,5.5,7.5,6.0,5.0,5.5,5.5,11.0,0.0,0.0
ALEX SANDRO,0.0,5.5,0.0,6.0,0.0,0.0,0.0,0.0,5.5,7.5,0.0,8.0,0.0,6.5,6.5,0.0,6.0,0.0,10.0,0.0,10.0,6.5,8.0,0.0,0.0,7.0,0.0,6.5,5.0,0.0,6.5,0.0,6.5,0.0,6.5,4.0,0.0,0.0
MARCHISIO,0.0,5.0,0.0,0.0,0.0,0.0,5.5,6.0,0.0,6.0,6.0,6.0,6.0,6.5,6.0,8.0,5.5,0.0,6.5,6.5,6.5,6.5,6.5,5.5,6.0,0.0,5.5,6.5,0.0,6.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCHETTI,0.0,7.5,1.5,7.5,5.0,7.5,4.0,7.0,3.5,1.0,3.5,6.5,5.0,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.5,4.5,7.0,0.0,5.0,7.5,6.0,2.0,7.5,7.0,4.0,4.5,7.5,13.0,2.0,0.0
HOEDT,0.0,6.0,3.5,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,5.5,5.0,0.0,5.5,5.5,6.0,5.5,5.0,0.0,6.5,4.0,6.5,5.5,6.0,0.0,5.0,6.0,5.5,3.0,0.0,6.5,5.5,5.5,0.0,5.0,0.0,0.0
MAURICIO,0.0,6.5,3.5,5.5,3.0,0.0,6.0,6.0,0.0,5.5,5.5,0.0,5.5,4.0,0.0,6.0,6.0,5.5,4.5,0.0,6.0,5.0,6.5,5.0,0.0,4.0,0.0,6.0,0.0,0.0,5.5,0.0,0.0,5.0,0.0,5.0,0.0,0.0
MAURI,0.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,9.5,5.0,5.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
MATRI,0.0,13.5,4.5,0.0,0.0,0.0,5.5,5.5,5.0,5.5,0.0,4.5,6.0,5.5,10.0,5.5,5.5,5.0,0.0,6.0,3.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABATE,0.0,5.5,6.0,0.0,0.0,0.0,5.5,6.0,0.0,0.0,0.0,5.0,6.5,5.5,6.0,9.5,4.5,6.0,6.0,6.0,6.0,8.0,6.0,0.0,7.0,6.0,0.0,6.0,5.5,6.5,5.5,6.5,6.5,6.0,6.0,0.0,0.0,0.0
MONTOLIVO,0.0,5.0,5.5,7.0,5.0,4.5,6.5,6.5,6.0,6.5,6.0,6.0,6.5,5.5,4.5,6.0,4.5,0.0,6.5,5.5,6.0,6.5,4.5,7.0,5.0,0.0,0.0,0.0,6.5,6.0,6.0,6.0,5.0,5.0,5.0,6.0,0.0,0.0
BALOTELLI,0.0,6.5,6.0,9.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,6.0,5.5,0.0,0.0,0.0,4.5,0.0,6.0,6.0,7.0,6.0,5.0,0.0,2.0,0.0,5.0,0.0
MARESCA,0.0,0.0,0.0,5.5,0.0,0.0,6.0,6.5,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,5.5,7.0,11.0,0.0
GILARDINO,0.0,5.5,7.5,5.0,5.5,9.5,6.0,9.0,5.0,0.0,9.5,6.0,5.5,5.5,10.0,5.5,9.5,5.5,5.5,5.5,9.5,5.5,0.0,9.5,5.0,6.0,5.0,5.5,0.0,9.5,6.0,0.0,5.5,10.0,7.0,5.5,9.5,0.0
DJURDJEVIC,0.0,10.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.5,0.0,0.0,5.0,5.5,0.0,5.5,9.5,0.0,6.0,0.0,5.5,6.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
RUDIGER,0.0,6.0,5.0,0.0,0.0,0.0,0.0,5.5,6.0,5.0,6.0,5.5,0.0,4.0,7.0,6.5,5.0,9.5,6.0,4.5,6.5,6.0,6.0,5.0,6.0,6.5,6.5,0.0,6.5,6.0,5.0,4.5,6.0,6.5,5.0,10.0,6.5,0.0
TOTTI,0.0,5.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,10.0,13.5,0.0,9.5,7.5,6.0,0.0
PEREIRA P,0.0,6.0,5.5,6.0,4.5,7.5,6.0,0.0,0.0,0.0,5.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CORREA,0.0,6.5,6.0,5.0,5.0,5.0,5.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,9.5,9.5,6.0,5.5,5.0,5.5,5.5,0.0,6.0,6.0,3.5,0.0,5.5,5.0,6.0,0.0,5.5,5.5,0.0
RODRIGUEZ A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLOCCARI,0.0,6.0,0.0,10.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.5,9.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,5.5,6.5,5.5,6.0,0.0,5.5,5.5,5.0,6.0,5.5,5.0,5.5,5.5,10.0,6.0,6.0,5.5,0.0
BOVO,0.0,5.5,6.0,5.0,5.5,5.5,5.5,5.5,4.0,9.0,0.0,10.5,6.0,6.0,0.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,0.0,6.0,6.0,4.5,0.0,0.0
MOLINARO,0.0,6.5,6.5,6.0,4.0,0.0,6.0,6.0,6.0,5.5,5.5,6.5,6.5,6.0,0.0,5.0,6.0,4.5,5.5,6.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,5.0,0.0,9.0,6.0,5.5,5.5,0.0,0.0,5.0,0.0,0.0
JANSSON,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,4.0,6.0,0.0
OBI,0.0,5.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,6.0,6.5,0.0,0.0,0.0,9.0,0.0
BELOTTI,0.0,5.5,6.5,5.5,0.0,5.5,7.5,6.0,6.5,0.0,5.0,5.5,10.0,6.5,0.0,6.0,5.0,4.5,15.5,5.5,6.0,13.5,5.5,6.0,6.0,6.0,10.0,7.5,9.0,9.5,6.0,10.0,9.5,6.0,10.5,5.0,5.5,0.0
AGUIRRE,0.0,6.0,5.5,0.0,0.0,0.0,0.0,5.0,7.0,5.5,5.5,6.0,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IONITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,5.5,5.5,5.5,0.0,5.0,5.5,5.0,6.5,5.5,5.0,6.5,8.0,6.5,6.0,9.5,6.0,10.5,5.0,5.0,5.5,9.0,6.5,5.5,5.0,5.5,5.5,6.5,8.0,5.5,0.0
CIGARINI,0.0,0.0,6.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,6.0,5.0,6.5,6.5,0.0,5.5,5.0,6.0,6.0,0.0,6.5,0.0,0.0,6.0,5.5,6.0,5.0,5.5,6.0,6.0,9.0,0.0,7.5,6.5,6.0,6.0,0.0,0.0
OIKONOMOU,0.0,0.0,8.0,6.5,6.5,6.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,6.5,6.5,5.0,6.5,4.5,6.5,6.5,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,4.0,0.0,5.0,5.0,0.0,0.0
ROMAGNOLI S,0.0,0.0,5.5,6.0,4.5,0.0,0.0,5.0,5.0,5.5,5.0,0.0,6.0,6.5,4.5,5.5,6.5,7.0,6.5,7.0,5.0,0.0,6.5,5.0,6.5,6.0,5.5,6.0,7.0,4.5,6.0,6.5,6.5,6.5,5.5,4.5,0.0,0.0
COFIE,0.0,0.0,4.5,6.0,4.0,6.0,4.5,5.5,5.0,0.0,0.0,0.0,6.5,5.0,5.0,5.5,6.0,6.0,5.0,0.0,4.5,5.0,0.0,6.0,6.0,0.0,5.0,6.5,6.5,5.0,5.0,6.0,5.5,0.0,5.5,5.0,0.0,0.0
INGLESE,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,10.5,10.0,5.0,6.0,5.0,7.0,5.5,5.5,5.0,5.5,5.0,6.5,5.0,6.5,0.0,0.0,0.0,0.0,6.0,6.0,5.5,0.0,5.5,5.5,0.0,5.5,0.0
VERDU',0.0,0.0,5.5,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIOGO FIGUEIRAS,0.0,0.0,5.5,5.0,6.0,0.0,0.0,0.0,5.5,5.5,5.0,5.0,9.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEMINA,0.0,0.0,5.5,6.5,9.0,5.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.5,0.0,0.0,6.0,0.0,6.5,0.0,4.5,0.0,0.0
ZAZA,0.0,0.0,0.0,8.5,5.0,6.0,5.0,0.0,5.5,0.0,0.0,0.0,9.5,0.0,0.0,0.0,9.5,6.0,0.0,0.0,0.0,4.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,5.5,5.0,0.0,6.0,0.0,10.0,6.0,5.5,0.0
ONAZI,0.0,0.0,5.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.5,10.0,6.0,5.5,6.0,7.5,5.5,0.0
DJORDJEVIC,0.0,0.0,5.5,10.0,4.5,11.0,0.0,0.0,5.5,0.0,5.0,5.0,6.0,0.0,5.0,6.0,0.0,7.5,5.0,5.0,4.5,0.0,5.5,0.0,4.5,6.0,5.0,0.0,0.0,0.0,6.0,6.0,4.5,9.0,0.0,4.5,0.0,0.0
CALABRIA,0.0,0.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0
DE SANCTIS,0.0,0.0,4.0,4.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAICON,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,12.0,6.5,0.0,6.0,4.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,6.0,6.5,6.5,0.0,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,0.0,0.0
CHRISTODOULOPOULOS,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,8.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAZZOLA,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.5,0.0
BIONDINI,0.0,0.0,5.5,5.5,0.0,0.0,6.0,0.0,6.0,5.0,5.5,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,6.5,5.5,0.0,0.0,0.0,6.0,6.0,6.0,0.0,6.5,6.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0
ZAPPACOSTA,0.0,0.0,6.0,0.0,6.0,4.5,5.5,0.0,10.0,5.5,6.0,0.0,0.0,0.0,0.0,6.0,6.0,5.5,6.0,5.5,5.5,5.5,0.0,6.0,0.0,6.0,5.5,5.5,6.0,0.0,0.0,0.0,0.0,0.0,6.5,5.0,7.5,0.0
WAGUE,0.0,0.0,5.5,4.5,7.0,6.0,4.5,5.5,6.0,5.5,4.5,6.0,0.0,0.0,6.0,4.0,0.0,0.0,4.5,5.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,6.0,5.0,0.0,6.0,0.0,0.0
GOLLINI,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,3.5,5.0,5.0,5.5,3.5,5.0,5.5,0.0,7.0,5.5,4.0,0.5,5.0,4.0,3.0,6.0,4.0,7.0,4.0,4.0,6.0,4.5,5.0,6.0,2.0,0.0
BIANCHETTI,0.0,0.0,6.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,5.5,0.0,5.5,5.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,6.0,4.5,0.0,6.0,0.0,6.5,4.5,8.5,4.5,6.0,6.0,6.0,5.0,0.0
ACQUAFRESCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
PELLISSIER,0.0,0.0,0.0,5.5,0.0,0.0,10.0,6.0,5.5,0.0,6.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.5,0.0,0.0,9.0,6.0,5.5,5.5,0.0,0.0,10.0,0.0,13.5,5.5,5.5,5.5,5.5,0.0
MARANER,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIU,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,5.5,0.0,5.5,0.0,0.0,0.0,0.0,6.0,0.0
FRARA,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.5,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,5.5,0.0,6.0,6.0,6.0,4.5,6.5,5.5,6.0,0.0,5.5,9.5,6.0,0.0,0.0,5.5,5.5,0.0
CASTILLO,0.0,0.0,0.0,5.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,5.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIABIANY,0.0,0.0,0.0,5.5,5.5,5.5,0.0,8.0,0.0,0.0,0.0,10.5,6.0,6.5,0.0,4.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.5,6.0,5.5,6.0,0.0,7.5,5.5,6.0,0.0,0.0
NETO,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,7.0,0.0
ALEX,0.0,0.0,0.0,5.5,0.0,0.0,6.0,6.0,6.0,6.5,0.0,5.0,6.5,5.0,5.5,9.0,6.5,0.0,6.5,6.0,9.0,0.0,5.5,6.5,6.5,6.0,5.0,6.0,0.0,0.0,9.0,6.5,6.0,0.0,5.5,0.0,5.0,0.0
COLOMBI,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
